,0,1,2,3,4,Answers
0,-0.6326919561747033,-1.2173176267713501,1.3569038330680738,0.00012329117610266742,-0.5569985058713609,1
1,2.2453422384935275,0.8359095927780953,-1.5632206378572469,0.9535817056302353,-0.16215277493067745,0
2,1.842143906465636,1.0830252405847007,-1.6532899269158166,0.673581692600168,2.319464953770758,0
3,-0.29249795700440817,0.8557476212115425,-0.6967870304120536,-0.3883534937265467,-0.9200895750168484,0
4,-1.9166693596817153,0.3774758060562633,0.3159994618010737,-1.112733926089066,-0.310252438596578,0
5,-2.7000264872623916,-0.8775265460088437,1.7606167159192134,-1.1816368777544728,0.10587409043741569,1
6,1.647230092205589,1.1064969694417686,-1.6072322567736665,0.5645073165391877,-0.5480284972198062,0
7,-1.8655999895478268,-1.1310863273827387,1.706330852114547,-0.6727746006281081,0.40558893646149036,0
8,-0.1426770517157987,-1.8948479604157735,1.8184625948235016,0.44369687730762186,0.023173184623852455,1
9,-0.6122312081281516,-0.6337421140159407,0.8050413585579229,-0.1488923051878292,0.49372447163839994,1
10,0.5590276854308209,0.12061418326694207,-0.30751939052130856,0.26137506987469317,-0.4122734188252736,1
11,0.9945955241766561,1.0450505811918316,-1.3223010018638526,0.23763509565746632,-0.2895729246041007,0
12,1.1816729788501672,1.0730474107551937,-1.4136684876685879,0.3284898228537113,-0.6745607884528745,0
13,0.6836749146338714,-1.7080041653335836,1.3559057720306107,0.8277184249181069,-1.7441966806671614,1
14,1.312922069738483,0.8502912689620232,-1.2515077669289134,0.4586031925070326,-1.744194663831709,1
15,-2.5643044834455067,-1.153375813216428,1.9707765163446618,-1.0346303234612426,-2.1551045996589235,0
16,-0.8329444689640348,1.5409628003313345,-1.1479334447698764,-0.860590101513874,-0.37359308431130767,0
17,-3.1061741007986017,0.16144214863696305,0.9324352770751007,-1.6800101127753202,-1.7048566785231107,1
18,-0.43776350227727356,-1.4221363881097395,1.4801160892538376,0.15886063962502042,-1.8247204286259673,1
19,1.4722756388979343,1.4505950904722729,-1.8674172361436199,0.3781523132591606,0.33220199796761163,0
20,0.8344466855373667,1.0139381700603898,-1.237415408004502,0.16181487904525332,-0.8506382013770709,0
21,3.3498346326060386,0.40891919788806463,-1.5497935400738263,1.6521564791793373,-0.9304894007097756,0
22,-1.3144434684574464,0.8034294237818043,-0.29159669218602985,-0.9122154308726749,-0.5266704373243601,0
23,1.1396374988157276,1.0407251519288607,-1.3688399992546127,0.3152029400509741,0.7628344002689711,0
24,-1.4620973095143754,0.08966379090807419,0.42614188131931313,-0.7945357476901321,-0.1576860297761111,1
25,0.7958477581610419,0.2900823882253767,-0.5482860853045451,0.33968899163655447,0.3707496110938452,0
26,-0.7686478066294273,0.5904878482768161,-0.28315059412700483,-0.5664766798819794,0.6272829020688029,1
27,-0.7490557361639885,1.1159166446857374,-0.7804341824238133,-0.7000283931252611,-2.2866238470994915,0
28,0.22570692787573177,-0.004707361784410891,-0.07431055490967711,0.1201530228046018,0.008917633347838428,1
29,0.17930023380396376,-0.4488137341713333,0.35641444621349666,0.21731616934112752,-0.8407027288958732,1
30,2.9779681017923396,1.4670401654156628,-2.407806210493801,1.1665925469157077,-1.9628645172210948,0
31,-0.10164434942536205,-0.11065169112321638,0.13872940503550277,-0.023231058646689,-0.6041450878883612,1
32,1.760167266330726,1.4341489710701736,-1.9524544209714374,0.5342679066994088,0.0448082200896457,0
33,0.0031857150789288413,1.0765164160782597,-1.005965191648553,-0.2930870163334692,1.830575941090711,0
34,-0.5403609428380298,-2.5399638863234033,2.55930745639496,0.4109059707916896,0.1472644654811545,1
35,1.1168779943283387,1.7013622239254103,-1.9775631528624387,0.12232575963091502,0.2236171139374081,0
36,-0.327098454518709,-1.1173202003856173,1.1570018889027571,0.13367741318843332,-1.912685503290809,1
37,0.3783447771586328,1.1456758956149649,-1.2013397051543129,-0.11445372394204245,0.8693353474852935,0
38,1.5485715377609452,0.6121165371707945,-1.1113595141114092,0.6479187710778479,0.409383419208616,0
39,-2.302569023385619,-1.6256427218662388,2.320337530348072,-0.7674794793495063,1.2901479689416395,1
40,0.24480081136474807,1.139078874062483,-1.1486147318424764,-0.18297565537555033,0.8543547506970999,0
41,-0.8805526287510608,1.053738688392707,-0.6765420336432713,-0.7522534646288599,0.6236263787561481,0
42,-0.35754747438767875,-1.6857100936390705,1.698172562610279,0.2732748566272123,-0.165915190002326,1
43,-0.35786716677302977,0.7970605224875491,-0.6192122418370821,-0.40670957453544254,-0.4474684061784218,0
44,-0.16807621733600686,0.8964013316197276,-0.7781206472007347,-0.3339607826429338,-0.6531710860438418,0
45,-1.1834377420394044,-1.4168025649640483,1.7351557515616793,-0.23529440414234704,0.02680533336749021,1
46,-3.2247990459126696,-0.8946888007484588,1.9596259723710538,-1.4532986964373376,-0.6829620924251085,1
47,0.6585998996251872,0.8099643524262727,-0.9857016210730076,0.12505943328592464,-0.8943987718532257,0
48,-2.195306935784665,-0.7311963902273277,1.4480306051715528,-0.9559034911298635,1.0786265825489432,1
49,1.1082058719835621,0.915265073062342,-1.2407713258634367,0.3330027575034993,0.15764886755271065,0
50,0.20462759427566812,1.141405802622005,-1.1367782617448485,-0.204769228981961,-0.36790381739967326,1
51,-0.1923147682779618,-1.328819611023286,1.3074227002831487,0.2625699627129704,-1.0891961193192807,1
52,0.27394905849888707,-1.5374317770268748,1.3395605354648314,0.5652393971212365,0.6699420838013881,1
53,1.0112814854790817,0.9136591697094227,-1.2054745558155469,0.2823991668286908,0.3264110568067224,0
54,0.6722032748915528,0.6865720601270919,-0.8752668995359699,0.1660098548789867,-1.324006013658749,0
55,-0.3336641950346926,0.024409357861387537,0.09356505290389341,-0.1824012517535149,0.31119738057613355,1
56,2.2426045723875463,0.7320086502762675,-1.4652815951878022,0.980589447012816,0.110044605626158,0
57,3.209599574920125,0.9382783387698064,-1.9950137274088056,1.4333587927925662,-0.9751944745824102,0
58,-0.6399991761281285,-0.7740995170709614,0.9457381367574844,-0.1250840061331925,1.091389414958289,1
59,1.6095838088743637,0.8617050008616252,-1.3656083736193747,0.6117089886539862,-0.7320706529696938,0
60,2.029810299671298,1.3724549241383208,-1.9888924361300802,0.693162732120097,0.767693912229703,0
61,0.8867705715308372,0.8581629854588345,-1.1102554112262395,0.23202356334533614,0.1866592662759071,0
62,-0.5599575847633509,-1.5419217923721629,1.6345369316708254,0.1273084048412032,-1.7470671298436882,1
63,1.6428786669527375,1.6630767387070189,-2.125243988974182,0.40981667905501296,-0.8495872587567409,0
64,-1.4905737263591707,-0.2048462249533508,0.7109766008118423,-0.7288914752636555,-0.5595364190527788,0
65,2.281266942814183,1.0421674818295266,-1.7682752788539393,0.9160245485784994,-0.30452425585324605,0
66,-0.2043087440506619,0.9116671510110836,-0.7797358736015867,-0.35722191247811164,-0.5576587858879539,0
67,-1.388780022212047,-0.6788088697153276,1.1178925475541017,-0.5455064740116168,0.22313519711892466,1
68,1.6849990018153551,0.9428243001393494,-1.467625143402203,0.6292133485709044,-2.7172066551984995,0
69,1.282944700616741,1.240777396084623,-1.605546633888444,0.3358958379461457,0.41201698745230536,1
70,-0.1669007133966005,-0.9463592394552082,0.9415602020538919,0.17123096472126523,-0.5423071345850697,1
71,-1.557370948310706,-0.7094321200298035,1.2052653197293257,-0.6259064876249331,0.7772857403475136,1
72,0.3341655528082801,1.1294351705756585,-1.1707746979699092,-0.13327290802275604,-0.3368974530881863,0
73,-0.19050502958924664,-2.551200664847289,2.447800611581013,0.5982274404455523,1.6643976271329353,1
74,2.5363841539521625,1.202987610998408,-2.007349844004476,1.006342255685862,-0.8181327491629856,0
75,3.1122630268116205,1.427705870643898,-2.4179193079608097,1.2480865698845605,0.6911424629777616,0
76,0.8770785651180883,-2.4983653633317493,2.0262134814984716,1.145982180251809,-0.10104085972790747,1
77,0.6972336969570962,1.1941337926962325,-1.3577691741931506,0.040214384797543926,-0.9808487309566307,0
78,0.43228081392929396,0.9776837068308333,-1.0633381328235705,-0.040050851887149325,0.9283108230627524,0
79,-0.8412573661726207,0.3011623445323941,0.012234072668003821,-0.5254938423705546,1.2219692536441453,1
80,-1.4453229141574555,-0.24741044826503122,0.7349283190483783,-0.6934063728990103,0.649786451983318,0
81,0.17933817882992276,0.73281992741636,-0.7465728577349273,-0.10621107693679697,-0.6132705236671271,1
82,-1.8804898028157009,-1.516836114344282,2.071593965619768,-0.5749925329242326,-1.3745209781204153,1
83,0.31165789028168145,1.1619989916616338,-1.1933223174311536,-0.15404253604404694,0.3464996714818337,0
84,-0.8246122567096332,0.4506626802417957,-0.13311843898425596,-0.5576632328379425,-2.9724917120224412,1
85,0.4063331021159816,0.6467379172258311,-0.7453748802560785,0.03690171910391205,0.17120160188368405,0
86,0.9013646321518244,1.148765398092134,-1.3866018394294053,0.16013837739177159,-0.013657971523481475,0
87,-0.5167404297756459,-1.8406155369492043,1.8982771524535804,0.23185423839116304,0.006459943693472073,1
88,-0.26386130049905443,-3.5516536874635443,3.4072344798049587,0.8335333404634327,0.1326557463638504,1
